leaid,leaname,fips,stateabb,ses,meangs,mnenrol,top100
2700130,Blue Earth Area Public School,27,MN,0.252129464,0.234534046,89.80000305,0
2718070,Lesueur-Henderson School District,27,MN,0.759532695,-0.017960565,89.77083588,0
3630930,Mount Markham Central School District,36,NY,0.217919643,-0.593951107,89.72131348,0
3619380,Millbrook Central School District,36,NY,1.360183739,0.582655232,89.71929932,0
3904792,Dawson-Bryant Local,39,OH,-0.323298216,0.177196075,89.68421173,0
505760,Elkins School District,5,AR,0.280177265,-0.244983668,89.67742157,0
5401110,Pleasants County Schools,54,WV,-0.505480395,-0.946600075,89.64772797,0
1724750,Maroa Forsyth CUSD 2,17,IL,0.683042087,1.3001794,89.64516449,0
2907470,Caruthersville 18,29,MO,-2.51234303,-0.810839506,89.64130402,0
2314788,,23,ME,1.146575225,0.419652625,89.63529205,0
1806080,M S D Warren County,18,IN,0.388081692,0.677154598,89.59375,0
1201020,Lafayette,12,FL,-0.329198569,0.031442823,89.59302521,0
3616710,Lansing Central School District,36,NY,1.413290759,1.209748411,89.47692108,0
5503690,Dodgeville School District,55,WI,0.795160056,0.813675882,89.46875,0
3904546,Loudonville-Perrysville Exempted Village,39,OH,0.017436385,0.377864818,89.44210815,0
3414430,Runnemede Borough,34,NJ,0.086950639,0.246189205,89.43589783,0
4900480,Kane District,49,UT,0.716154189,0.588447498,89.3666687,0
4207050,Cranberry Area SD,42,PA,0.304829028,0.474786708,89.35416412,0
4224240,United SD,42,PA,0.110475793,0.727907366,89.35416412,0
1722150,Lawrence County Cud 20,17,IL,-0.294982692,-0.547436469,89.34042358,0
4824150,Industrial ISD,48,TX,1.101386084,0.801843287,89.22093201,0
3611400,Frankfort-Schuyler Central School District,36,NY,-0.044890832,0.162531956,89.21666718,0
1708460,Carlyle CUSD 1,17,IL,0.365788599,-0.255785869,89.21276855,0
2707500,Cannon Falls Public School District,27,MN,0.849465927,0.827048982,89.19999695,0
2715000,International Falls School District,27,MN,0.091194887,0.310595822,89.16666412,0
2930360,Trenton R-Ix,29,MO,0.002249272,0.185592067,89.1521759,0
4109000,Nyssa SD 26,41,OR,-0.870862349,-0.667533399,89.10975647,0
2615450,Galesburg-Augusta Community Schools,26,MI,-0.360636783,-0.652098604,89.09375,0
1808190,Northeastern Wayne Schools,18,IN,0.428691994,0.157745812,89.09375,0
691136,Aromas/San Juan Unified,6,CA,-0.087259154,-1.423099363,89.08107758,0
1305100,Treutlen County,13,GA,-0.869087851,-0.994257838,89.07291412,0
2314440,Msad 64,23,ME,-0.069490371,-0.32116132,89.0681839,0
2923490,Palmyra R-I,29,MO,0.354362521,0.416537189,89.03260803,0
3624480,Rhinebeck Central School District,36,NY,1.246777767,1.188949356,89.03030396,0
407020,Riverside Elementary District,4,AZ,-0.869986141,-1.79506245,89,0
3416920,Wallington,34,NJ,0.335751323,0.817565547,88.97499847,0
3417310,Weehawken Township,34,NJ,0.881782811,1.246626045,88.90540314,0
1914730,Iowa Falls Comm School District,19,IA,0.657166144,0.257240467,88.89743805,0
623530,Mammoth Unified,6,CA,1.02106803,-0.728266131,88.89189148,0
623970,Mark Twain Union Elementary,6,CA,0.745627958,-0.795755068,88.87837982,0
1807710,North Daviess Com Schools,18,IN,0.54992289,0.857316625,88.86458588,0
1803120,Eastern Hancock CO Com Sch Corp,18,IN,0.916026394,0.564787338,88.86458588,0
1908610,Davis County Comm School District,19,IA,0.270346529,0.18570585,88.8191452,0
3502190,Raton Public Schools,35,NM,-0.625358559,-0.834128065,88.76056671,0
3701380,Elkin City Schools,37,NC,-0.142087053,1.025830187,88.76041412,0
1807380,Nettle Creek School Corp,18,IN,0.326860809,0.456803713,88.75268555,0
2622380,Manchester Community Schools,26,MI,1.103543467,0.545819814,88.75,0
4111490,Sisters SD 6,41,OR,0.737045748,0.8905857,88.74390411,0
4101830,Banks SD 13,41,OR,1.032611927,-0.094053468,88.74073792,0
5514220,Spooner Area School District,55,WI,0.063151883,0.026894615,88.71875,0
4003810,Beggs,40,OK,-0.148675943,-1.060033393,88.71276855,0
2623100,Mason Consolidated Schools (Monroe),26,MI,0.110427983,0.058739159,88.625,0
4639600,Madison Central School District 39-2,46,SD,0.539857272,0.792752909,88.59523773,0
4203360,Bentworth SD,42,PA,-0.116394543,0.194791957,88.58333588,0
1800060,Adams Central Community Schools,18,IN,0.630320166,1.416321232,88.53684235,0
2740665,Triton School District,27,MN,0.656095724,0.105117522,88.53125,0
1914280,Howard-Winneshiek Comm School District,19,IA,0.525008181,-0.018656238,88.51041412,0
2733900,Staples-Motley School District,27,MN,-0.043814006,0.031466998,88.51041412,0
101080,Daleville City,1,AL,-0.742610085,-1.587802867,88.5,0
2929640,Strafford R-Vi,29,MO,0.532311115,0.371439692,88.48912811,0
3012510,Glendive Elem,30,MT,0.187944862,-0.056445336,88.4861145,0
2614690,Gwinn Area Community Schools,26,MI,-0.396726736,-0.794049954,88.48351288,0
4215510,Minersville Area SD,42,PA,-0.097215877,-0.042532821,88.43333435,0
4202130,Aliquippa SD,42,PA,-1.653833433,-1.653499398,88.41666412,0
4210350,Frazier SD,42,PA,-0.142741575,0.655147731,88.36470795,0
5101410,Franklin City Pblc Schs,51,VA,-1.582074538,-1.138975952,88.359375,0
4009810,Dewey,40,OK,-0.111492101,-0.121310566,88.30850983,0
1726430,Momence CUSD 1,17,IL,-0.463670284,-0.417737387,88.30850983,0
5517100,Wittenberg-Birnamwood School District,55,WI,0.330124172,0.240437596,88.28125,0
2711010,Dover-Eyota Public School District,27,MN,1.124856352,1.342839631,88.27083588,0
3304670,Mascenic Regional School District,33,NH,0.992483962,0.957618563,88.23750305,0
2632880,St. Louis Public Schools,26,MI,-0.618174738,-0.371460838,88.16666412,0
4224090,Union City Area SD,42,PA,-0.157860719,-0.021739032,88.125,0
2200570,East Carroll Parish,22,LA,-2.629118123,-1.6008034,88,0
1930990,West Liberty Comm School District,19,IA,0.514848505,-0.371569072,88,0
5500870,Barron Area School District,55,WI,0.080912834,-0.440205743,87.96842194,0
1715100,Fieldcrest CUSD 6,17,IL,0.514015845,-0.253701951,87.95744324,0
2802310,Kemper CO School Dist,28,MS,-1.650293673,-2.194219779,87.91666412,0
2625400,N.I.C.E. Community Schools,26,MI,0.599337081,-0.325537968,87.89361572,0
4817160,Dimmitt ISD,48,TX,-0.292425222,-1.338350462,87.84883881,0
3410140,Midland Park Borough,34,NJ,1.704400114,1.497594317,87.83333588,0
2700231,Jackson County Central School Dist.,27,MN,0.651789643,0.841384005,87.79545593,0
3024200,Sidney Elem,30,MT,0.696880068,0.746862832,87.79166412,0
2804740,Winona Separate School Dist,28,MS,-1.590758587,-0.541717416,87.78408813,0
2100930,Campbellsville In,21,KY,-2.186240467,-0.364501272,87.75,0
3630240,Watkins Glen Central School District,36,NY,0.43397453,-0.311785401,87.62121582,0
2620550,Laingsburg Community School District,26,MI,0.847105951,-0.037778253,87.59375,0
4017880,Little Axe,40,OK,-0.162425151,-0.520933963,87.56989288,0
2700021,Eveleth-Gilbert School District,27,MN,0.164070531,0.550610838,87.53125,0
3614730,Hoosic Valley Central School District,36,NY,0.714529633,0.059196313,87.46666718,0
4824730,Jefferson ISD,48,TX,-0.841246593,-0.869554656,87.41860199,0
1800750,M S D Boone Township,18,IN,0.013256215,1.061382378,87.26316071,0
4812510,Callisburg ISD,48,TX,0.847717986,0.114799799,87.2558136,0
1732550,Prairie Hill CCSD 133,17,IL,1.472413697,1.477693107,87.25274658,0
4205730,Chartiers-Houston SD,42,PA,0.620847078,0.513192205,87.20652008,0
3819020,Wahpeton 37,38,ND,0.744142515,0.064888896,87.20224762,0
2624870,Muskegon Heights School District,26,MI,-4.31314044,-3.421116082,87.16483307,0
1921630,Oelwein Comm School District,19,IA,-0.093775555,-0.150146714,87.14583588,0
3404470,Edgewater Park Township,34,NJ,0.19372778,0.175242675,87.13749695,0
3904672,Northeastern Local,39,OH,0.647877376,1.061435181,87.12631226,0
613470,Fall River Joint Unified,6,CA,-0.281785362,-0.950037957,87.08333588,0
509630,Mcgehee School District,5,AR,-1.733188612,-1.224337784,86.98925018,0
4217610,Northern Cambria SD,42,PA,0.03568216,-0.142192622,86.96591187,0
3408460,Lebanon Township,34,NJ,1.60840658,2.189309263,86.85134888,0
1720550,Johnston City CUSD 1,17,IL,-0.798895879,-0.722259867,86.85106659,0
3904881,Northmor Local,39,OH,0.297269855,-0.089641329,86.83158112,0
5502640,Clinton Community School District,55,WI,0.718123755,0.066358587,86.82291412,0
3171940,Holdrege Public Schools,31,NE,0.766360577,0.917122911,86.82051086,0
2009990,Nickerson,20,KS,0.202535937,0.467190484,86.80952454,0
641130,Vineland Elementary,6,CA,-1.893449207,-3.240286738,86.78378296,0
4226370,Wilkinsburg Borough SD,42,PA,-1.548574897,-2.153881866,86.78313446,0
1801290,Carroll Consolidated Sch Corp,18,IN,0.489586094,0.614697011,86.77894592,0
1305070,Towns County,13,GA,0.123180115,0.197207215,86.75,0
638130,Strathmore Union Elementary,6,CA,-1.760397428,-1.956329017,86.70270538,0
2311130,Msad 28,23,ME,1.014555882,1.579476323,86.69999695,0
3411040,Mountainside,34,NJ,1.998825782,2.287064243,86.6875,0
3904837,Springfield Local,39,OH,0.018192517,1.427789057,86.68421173,0
4011160,Eufaula,40,OK,-0.659339248,-0.061347193,86.6808548,0
1303330,Lincoln County,13,GA,-1.041967587,-0.119149197,86.67708588,0
3602370,Addison Central School District,36,NY,-0.498346456,-1.192379125,86.67692566,0
4839360,Santa Rosa ISD,48,TX,-1.925729143,-1.131062755,86.66278839,0
3179050,York Public Schools,31,NE,0.835561324,0.719698299,86.57691956,0
1700332,Schuyler-Industry CUSD 5,17,IL,0.235515855,-0.354725513,86.57608795,0
3617460,Little Falls City School District,36,NY,-0.609404071,-0.293386065,86.51515198,0
638340,Sundale Union Elementary,6,CA,-0.01479884,0.068106876,86.44594574,0
102760,Piedmont City,1,AL,-1.034810697,-0.428708761,86.41666412,0
4701950,Humboldt City School District,47,TN,-1.542125205,-1.321853792,86.39759064,0
2603870,Bangor Public Schools,26,MI,-1.04699773,-1.305748618,86.38298035,0
1732040,Pleasantdale SD 107,17,IL,1.556141885,1.966466948,86.35227203,0
4032400,Westville,40,OK,-0.86177427,-1.386043844,86.34042358,0
2104470,Nicholas County,21,KY,-0.485355241,-0.448108282,86.3125,0
2911220,East Prairie R-II,29,MO,-1.318491594,-0.110736722,86.28260803,0
4220430,Riverview SD,42,PA,0.366377325,1.459168716,86.26041412,0
1805880,Liberty-Perry Com School Corp,18,IN,0.254841879,0.606715507,86.25,0
4209540,Fairfield Area SD,42,PA,1.124749424,0.43121698,86.16666412,0
2622620,Maple Valley Schools,26,MI,-0.304999024,-0.897042488,86.16666412,0
2100480,Berea Ind,21,KY,-0.780921747,-0.580016441,86.15625,0
3415120,South Amboy,34,NJ,0.413643651,0.544499965,86.1388855,0
3614220,Herkimer Central School District,36,NY,-0.542101792,-0.32203882,86.13636017,0
3702400,Jones County Schools,37,NC,-0.86499165,-0.185764271,86.08333588,0
1737590,Staunton CUSD 6,17,IL,0.161159007,0.22643277,86.06593323,0
2004920,Clearwater,20,KS,0.892666975,0.834370916,86.03614807,0
2620610,Lake City Area School District,26,MI,-0.705582058,-0.599634142,86,0
5508790,Marshall School District,55,WI,0.473824125,0.218196517,85.94680786,0
508700,Lamar School District,5,AR,-0.330200535,-0.501444814,85.94252777,0
2800510,Attala CO School Dist,28,MS,-1.40379296,-1.630630951,85.92391205,0
619590,Kernville Union Elementary,6,CA,-0.667293453,-1.549614704,85.91428375,0
5510740,North Fond Du Lac School District,55,WI,0.591406431,-0.613027885,85.90625,0
5102430,Mathews CO Pblc Schs,51,VA,0.668972365,0.225082788,85.84375,0
2606960,Bronson Community School District,26,MI,-0.54178552,-0.205206198,85.8125,0
3904871,New Lebanon Local,39,OH,-0.097228487,0.050493637,85.81052399,0
1903270,Albia Comm School District,19,IA,0.093343032,0.168753598,85.80208588,0
600067,Caruthers Unified,6,CA,-1.414809511,-1.409314924,85.7297287,0
3616170,Ausable Valley Central School District,36,NY,0.091946308,-0.170785455,85.72881317,0
3904782,Centerburg Local,39,OH,0.48742333,0.911291951,85.5647049,0
1801740,Perry Central Com Schools Corp,18,IN,0.75167347,0.903812416,85.53191376,0
4216050,Mountain View SD,42,PA,0.444972149,-0.089131351,85.49450684,0
4817960,Eastland ISD,48,TX,-0.01050908,-0.082875816,85.45349121,0
3910028,Rittman Exempted Village,39,OH,-0.028314249,0.217180351,85.42105103,0
3016530,Libby K-12 Schools,30,MT,-0.564187688,0.167886282,85.375,0
4209960,Fort Cherry SD,42,PA,0.432979869,0.430569082,85.36458588,0
5103780,Sussex CO Pblc Schs,51,VA,-0.442798362,-0.826560268,85.359375,0
4823850,Hughes Springs ISD,48,TX,-1.038945339,0.014435894,85.33721161,0
4015840,Jones,40,OK,0.643605613,-0.373614555,85.3010788,0
1913470,Hampton-Dumont Comm School District,19,IA,-0.035121077,0.121127859,85.28723145,0
1603360,Wendell District,16,ID,0.350953702,-0.962879927,85.26190186,0
4017850,Lindsay,40,OK,0.451856207,-0.177051664,85.25531769,0
4819980,Friona ISD,48,TX,-0.106527796,-0.681697824,85.22093201,0
4028200,Spiro,40,OK,-0.912370082,-0.833955194,85.21276855,0
1911790,Forest City Comm School District,19,IA,0.646513227,0.709154541,85.20833588,0
4100016,Yamhill Carlton SD 1,41,OR,0.660389248,-0.194272144,85.19047546,0
2803600,Philadelphia Public School Dist,28,MS,-1.419845472,-1.588750647,85.15957642,0
2314765,Msad 72,23,ME,0.189897948,-0.040134179,85.15662384,0
1711880,Deer Creek-Mackinaw CUSD 701,17,IL,1.342213965,1.009480658,85.14286041,0
2629760,River Rouge School District,26,MI,-3.467693835,-3.20296677,85.125,0
1713660,Eldorado CUSD 4,17,IL,-0.940051955,-1.16125712,85.06382751,0
4018240,Lone Star,40,OK,-0.399319251,0.019335575,85.03191376,0
3611740,Gananda Central School District,36,NY,1.172025072,0.353300948,85.01515198,0
4220130,Redbank Valley SD,42,PA,0.015461099,0.576350026,84.97916412,0
3904879,Cardington-Lincoln Local,39,OH,0.077358831,-0.108006081,84.95789337,0
5301290,Chimacum School District,53,WA,0.646956226,-0.358766379,84.94999695,0
3628890,Tri-Valley Central School District,36,NY,0.055686362,-0.614274705,84.90908813,0
1721390,Knoxville CUSD 202,17,IL,0.461286439,0.075510241,84.89361572,0
503090,Bergman School District,5,AR,0.065558166,0.694588645,84.8901062,0
2927090,Salem R-80,29,MO,-0.799830643,0.014441233,84.8478241,0
902760,New Hartford School District,9,CT,1.606037122,1.948166058,84.83673096,0
3904388,Delphos City,39,OH,0.381431189,1.056213913,84.82105255,0
1738130,Sullivan CUSD 300,17,IL,0.198926455,0.188953908,84.80220032,0
4004020,Berryhill,40,OK,0.812217129,0.255346062,84.78260803,0
804950,Weld County School District No. Re-7,8,CO,0.61948873,0.053460522,84.7674408,0
4842060,Taft ISD,48,TX,-0.867630624,-1.893175565,84.70930481,0
1741010,District 50 Schools,17,IL,-0.090383477,-0.808633727,84.69565582,0
902220,Litchfield School District,9,CT,1.265631891,1.77559793,84.66666412,0
3906968,East Guernsey Local,39,OH,-0.148290101,0.002967872,84.6631546,0
3303600,Hanover School District,33,NH,2.10664454,2.416667393,84.63829803,0
5508880,Mayville School District,55,WI,0.540904641,0.459316141,84.61956787,0
2314190,Msad 55,23,ME,-0.167450793,-0.257685337,84.60674286,0
4205070,Carmichaels Area SD,42,PA,-0.507624566,-0.368034373,84.60638428,0
1924000,Red Oak Comm School District,19,IA,-0.753139829,-0.133195781,84.60416412,0
3904521,Bluffton Exempted Village,39,OH,1.091070477,1.875474131,84.52631378,0
1708790,Cass SD 63,17,IL,1.272022948,1.693190159,84.48936462,0
4211310,Halifax Area SD,42,PA,0.513162226,0.281380909,84.47872162,0
4216890,Newport SD,42,PA,-0.018234637,0.049511779,84.43157959,0
4834110,Palmer ISD,48,TX,0.29964024,-0.072825492,84.43022919,0
5007320,Shelburne School District,50,VT,1.987029012,2.109034829,84.41666412,0
631740,Rancho Santa Fe Elementary,6,CA,2.169241721,2.307396262,84.36508179,0
806330,Salida School District No. R-32,8,CO,0.652686817,1.385245916,84.33333588,0
511130,Paris School District,5,AR,-0.388662231,-0.19932121,84.32967377,0
2628200,Pine River Area Schools,26,MI,-0.5382366,-0.534300231,84.28125,0
2634410,Union City Community Schools,26,MI,-0.374317141,-0.574735016,84.26041412,0
1712720,Dupo CUSD 196,17,IL,-0.65379857,-0.064238562,84.23912811,0
2010260,Osawatomie,20,KS,-0.639586349,-0.137310839,84.23809814,0
3904575,Allen East Local,39,OH,0.423704624,0.727277074,84.22105408,0
4212990,Lackawanna Trail SD,42,PA,0.561724461,0.221419958,84.13541412,0
5002010,Barre City School District,50,VT,-0.372878498,0.237282939,84.13095093,0
4834260,Paradise ISD,48,TX,0.348934716,0.056599854,84.09411621,0
4212330,Jeannette City SD,42,PA,-0.66627924,-0.298217459,84.0625,0
2201470,St. Helena Parish,22,LA,-1.593246393,-3.360859574,84.04301453,0
3416170,Tewksbury Township,34,NJ,2.392282173,2.515156857,84.03947449,0
4023550,Pauls Valley,40,OK,-0.243144774,-0.491831639,84.03225708,0
904500,Thomaston School District,9,CT,0.721389876,0.573415492,83.9642868,0
4820550,George West ISD,48,TX,0.400723489,0.433615959,83.94186401,0
507320,Harmony Grove School District,5,AR,0.25657455,-0.565901249,83.86813354,0
4703390,Perry County School District,47,TN,-0.968937165,-0.547675068,83.78313446,0
3905012,Brookfield Local,39,OH,-0.34918134,-0.163493236,83.77894592,0
1715820,Freeburg CCSD 70,17,IL,1.143273148,0.923350215,83.75531769,0
1700092,Georgetown-Ridge Farm Cud 4,17,IL,-0.464365474,-1.563394609,83.71951294,0
4836300,Quitman ISD,48,TX,-0.120613043,0.234088599,83.70237732,0
5502520,Chilton School District,55,WI,0.55147224,0.599225459,83.69791412,0
4207140,Curwensville Area SD,42,PA,-0.274647539,0.80347966,83.63541412,0
3417880,Wharton Borough,34,NJ,0.424620352,0.447922924,83.59999847,0
3904758,Liberty Center Local,39,OH,0.453850469,0.895408272,83.54737091,0
2700182,Redwood Area School District,27,MN,0.473970301,0.616061235,83.52083588,0
1733930,Riverdale CUSD 100,17,IL,0.856674343,0.654291322,83.5,0
2700108,Pipestone Area School District,27,MN,0.249456043,0.382940783,83.47916412,0
4023850,Perry,40,OK,0.234002379,-0.307355979,83.47872162,0
2636060,White Cloud Public Schools,26,MI,-1.203393937,-0.632873538,83.41304016,0
4844410,Wall ISD,48,TX,1.168860391,1.628951835,83.38095093,0
2631020,Schoolcraft Community Schools,26,MI,0.975591628,0.443283447,83.36458588,0
3904407,Grandview Heights City,39,OH,1.746199388,1.993229278,83.32631683,0
5400270,Doddridge County Schools,54,WV,-0.397188421,-0.700818704,83.3181839,0
2629370,Ravenna Public Schools,26,MI,0.360991724,-0.475768076,83.31578827,0
627480,North County Joint Union Elementary,6,CA,0.716616577,-0.013298726,83.29729462,0
3303960,Inter-Lakes School District,33,NH,0.759736451,1.28718634,83.29032135,0
4821540,Grandview ISD,48,TX,0.38299832,1.03164842,83.2325592,0
4829580,Maypearl ISD,48,TX,0.859339098,0.276907422,83.223526,0
4220850,Sayre Area SD,42,PA,0.298033991,0.176329977,83.20833588,0
2509600,Pioneer Valley,25,MA,0.98974036,0.748422174,83.20212555,0
4016170,Kellyville,40,OK,0.072763718,-1.047701193,83.1182785,0
3303180,Gilford School District,33,NH,0.837215991,1.084731703,83.0978241,0
4816180,Daingerfield-Lone Star ISD,48,TX,-0.864927342,-0.541051665,83.04650879,0
1600240,Bear Lake County District,16,ID,0.412850062,0.067610519,83,0
2911700,Fair Grove R-X,29,MO,0.521717863,0.330151059,82.98912811,0
